timestamp,x_m,y_m,magnitude_h2,laser_distance_cm
2026-05-13T12:55:54.673488,0.0915,0.3876,0.243491,4.500
2026-05-13T12:55:54.693420,0.0915,0.3876,0.455664,4.500
2026-05-13T12:55:54.713410,0.0915,0.3876,0.278368,4.500
2026-05-13T12:55:54.735426,0.0915,0.3876,0.489529,4.300
2026-05-13T12:55:54.754370,0.0915,0.3876,0.300019,4.300
2026-05-13T12:55:54.776414,0.0915,0.3876,0.479721,4.300
2026-05-13T12:55:54.795333,0.0915,0.3876,0.237334,4.300
2026-05-13T12:55:54.817404,0.0915,0.3876,0.698052,4.500
2026-05-13T12:55:54.836342,0.0915,0.3876,0.321711,4.500
2026-05-13T12:55:54.857284,0.0915,0.3876,0.612140,4.500
2026-05-13T12:55:54.878327,0.0915,0.3876,0.417154,4.700
2026-05-13T12:55:54.898288,0.0915,0.3876,0.589846,4.700
2026-05-13T12:55:54.919325,0.0915,0.3876,0.281723,4.400
2026-05-13T12:55:54.939274,0.0915,0.3876,0.671114,4.400
2026-05-13T12:55:54.959197,0.0915,0.3876,0.236979,4.400
2026-05-13T12:55:54.981218,0.0915,0.3876,0.623352,4.300
2026-05-13T12:55:55.000149,0.0915,0.3876,0.424730,4.300
2026-05-13T12:55:55.022183,0.0915,0.3876,0.359483,4.600
2026-05-13T12:55:55.041120,0.0915,0.3876,0.376002,4.600
2026-05-13T12:55:55.062112,0.0915,0.3876,0.439846,4.600
2026-05-13T12:55:55.082092,0.0915,0.3876,0.450361,4.600
2026-05-13T12:55:55.103077,0.0915,0.3876,0.244533,4.600
2026-05-13T12:55:55.124137,0.0915,0.3876,0.449339,4.300
2026-05-13T12:55:55.144038,0.0915,0.3876,0.276646,4.300
2026-05-13T12:55:55.165064,0.0915,0.3876,0.319676,4.600
2026-05-13T12:55:55.185005,0.0915,0.3876,0.348518,4.600
2026-05-13T12:55:55.204978,0.0915,0.3876,0.342413,4.600
2026-05-13T12:55:55.227007,0.0915,0.3876,0.361407,4.300
2026-05-13T12:55:55.245944,0.0915,0.3876,0.228631,4.300
2026-05-13T12:55:55.268157,0.0915,0.3876,0.268112,4.600
2026-05-13T12:55:55.286914,0.0915,0.3876,0.089583,4.600
2026-05-13T12:55:55.307886,0.0915,0.3876,0.463205,4.600
2026-05-13T12:55:55.328917,0.0915,0.3876,0.119371,4.300
2026-05-13T12:55:55.348841,0.0915,0.3876,0.274534,4.300
2026-05-13T12:55:55.369876,0.0915,0.3876,0.244945,4.700
2026-05-13T12:55:55.389811,0.0915,0.3876,0.209783,4.700
2026-05-13T12:55:55.410838,0.0915,0.3876,0.266381,4.300
2026-05-13T12:55:55.430782,0.0915,0.3876,0.071153,4.300
2026-05-13T12:55:55.450751,0.0915,0.3876,0.342816,4.300
2026-05-13T12:55:55.472779,0.0915,0.3876,0.182329,4.700
2026-05-13T12:55:55.491732,0.0915,0.3876,0.130560,4.700
2026-05-13T12:55:55.513745,0.0915,0.3876,0.220756,4.500
2026-05-13T12:55:55.532678,0.0915,0.3876,0.177512,4.500
2026-05-13T12:55:55.553660,0.0915,0.3876,0.211979,4.500
2026-05-13T12:55:55.574694,0.0915,0.3876,0.117406,4.400
2026-05-13T12:55:55.594637,0.0915,0.3876,0.365868,4.400
2026-05-13T12:55:55.615660,0.0915,0.3876,0.184371,4.400
2026-05-13T12:55:55.635637,0.0915,0.3876,0.105791,4.400
2026-05-13T12:55:55.655578,0.0915,0.3876,0.224942,4.400
2026-05-13T12:55:55.676558,0.0915,0.3876,0.294316,4.500
2026-05-13T12:55:55.696542,0.0915,0.3876,0.231702,4.500
2026-05-13T12:55:55.718568,0.0915,0.3876,0.106649,4.500
2026-05-13T12:55:55.737508,0.0915,0.3876,0.204905,4.500
2026-05-13T12:55:55.759534,0.0915,0.3876,0.157397,4.700
2026-05-13T12:55:55.778478,0.0915,0.3876,0.325856,4.700
2026-05-13T12:55:55.799448,0.0915,0.3876,0.034000,4.700
2026-05-13T12:55:55.820502,0.0915,0.3876,0.162383,4.200
2026-05-13T12:55:55.840456,0.0915,0.3876,0.138615,4.200
2026-05-13T12:55:55.861468,0.0915,0.3876,0.299368,4.700
2026-05-13T12:55:55.881385,0.0915,0.3876,0.175440,4.700
2026-05-13T12:55:55.901369,0.0915,0.3876,0.126259,4.700
2026-05-13T12:55:55.923389,0.0915,0.3876,0.108231,4.400
2026-05-13T12:55:55.942329,0.0915,0.3876,0.044061,4.400
2026-05-13T12:55:55.964366,0.0915,0.3876,0.183170,4.600
2026-05-13T12:55:55.983514,0.0915,0.3876,0.228023,4.600
2026-05-13T12:55:56.005372,0.0915,0.3876,0.172267,4.700
2026-05-13T12:55:56.024318,0.0915,0.3876,0.192539,4.700
2026-05-13T12:55:56.045242,0.0915,0.3876,0.094488,4.700
2026-05-13T12:55:56.066265,0.0915,0.3876,0.348259,4.600
2026-05-13T12:55:56.085200,0.0915,0.3876,0.183803,4.600
2026-05-13T12:55:56.107232,0.0915,0.3876,0.287762,4.300
2026-05-13T12:55:56.126226,0.0915,0.3876,0.179964,4.300
2026-05-13T12:55:56.147158,0.0915,0.3876,0.242178,4.300
2026-05-13T12:55:56.168184,0.0915,0.3876,0.159332,4.700
2026-05-13T12:55:56.188120,0.0915,0.3876,0.326728,4.700
2026-05-13T12:55:56.209146,0.0915,0.3876,0.138941,4.500
2026-05-13T12:55:56.229079,0.0915,0.3876,0.139827,4.500
2026-05-13T12:55:56.249067,0.0915,0.3876,0.159960,4.500
2026-05-13T12:55:56.270053,0.0915,0.3876,0.064002,4.700
2026-05-13T12:55:56.290033,0.0915,0.3876,0.247260,4.700
2026-05-13T12:55:56.312066,0.0915,0.3876,0.151130,4.300
2026-05-13T12:55:56.330993,0.0915,0.3876,0.188140,4.300
2026-05-13T12:55:56.353018,0.0915,0.3876,0.087038,4.400
2026-05-13T12:55:56.371958,0.0915,0.3876,0.264452,4.400
2026-05-13T12:55:56.392948,0.0915,0.3876,0.108966,4.400
2026-05-13T12:55:56.413971,0.0915,0.3876,0.244272,4.500
2026-05-13T12:55:56.433904,0.0915,0.3876,0.200421,4.500
2026-05-13T12:55:56.454939,0.0915,0.3876,0.081890,4.700
2026-05-13T12:55:56.474867,0.0915,0.3876,0.204224,4.700
2026-05-13T12:55:56.494848,0.0915,0.3876,0.186408,4.700
2026-05-13T12:55:56.516879,0.0915,0.3876,0.385442,4.700
2026-05-13T12:55:56.535844,0.0915,0.3876,0.156835,4.700
2026-05-13T12:55:56.557847,0.0915,0.3876,0.363916,4.600
2026-05-13T12:55:56.576797,0.0915,0.3876,0.206889,4.600
2026-05-13T12:55:56.598803,0.0915,0.3876,0.359139,4.400
2026-05-13T12:55:56.617732,0.0915,0.3876,0.253349,4.400
2026-05-13T12:55:56.638732,0.0915,0.3876,0.164227,4.400
2026-05-13T12:55:56.659765,0.0915,0.3876,0.172018,4.500
2026-05-13T12:55:56.679680,0.0915,0.3876,0.321975,4.500
2026-05-13T12:55:56.700711,0.0915,0.3876,0.130578,4.600
2026-05-13T12:55:56.720655,0.0915,0.3876,0.180458,4.600
2026-05-13T12:55:56.740625,0.0915,0.3876,0.091314,4.600
2026-05-13T12:55:56.762647,0.0915,0.3876,0.212416,4.500
2026-05-13T12:55:56.781580,0.0915,0.3876,0.088918,4.500
2026-05-13T12:55:56.803664,0.0909,0.3883,0.298991,4.400
2026-05-13T12:55:56.822563,0.0909,0.3883,0.189895,4.400
2026-05-13T12:55:56.843560,0.0909,0.3883,0.079632,4.400
2026-05-13T12:55:56.863505,0.0909,0.3883,0.214252,4.700
2026-05-13T12:55:56.884480,0.0909,0.3883,0.305119,4.700
2026-05-13T12:55:56.905520,0.0890,0.3901,0.184884,4.500
2026-05-13T12:55:56.925447,0.0890,0.3901,0.391588,4.500
2026-05-13T12:55:56.946754,0.0890,0.3901,0.133924,4.700
2026-05-13T12:55:56.966408,0.0890,0.3901,0.109428,4.700
2026-05-13T12:55:56.986388,0.0890,0.3901,0.210996,4.700
2026-05-13T12:55:57.008419,0.0890,0.3901,0.090762,4.300
2026-05-13T12:55:57.027359,0.0890,0.3901,0.087009,4.300
2026-05-13T12:55:57.049416,0.0890,0.3901,0.142263,4.500
2026-05-13T12:55:57.068363,0.0890,0.3901,0.176845,4.500
2026-05-13T12:55:57.089362,0.0890,0.3901,0.072845,4.500
