timestamp,x_m,y_m,magnitude_h2,laser_distance_cm
2026-05-13T12:59:31.051654,-0.2054,0.3105,0.144661,4.700
2026-05-13T12:59:31.072677,-0.2054,0.3105,0.242320,4.900
2026-05-13T12:59:31.092620,-0.2054,0.3105,0.065453,4.900
2026-05-13T12:59:31.113653,-0.2054,0.3105,0.085482,4.700
2026-05-13T12:59:31.133574,-0.2054,0.3105,0.238199,4.700
2026-05-13T12:59:31.153555,-0.2054,0.3105,0.029784,4.700
2026-05-13T12:59:31.175595,-0.2054,0.3105,0.065963,4.700
2026-05-13T12:59:31.194526,-0.2054,0.3105,0.087357,4.700
2026-05-13T12:59:31.216554,-0.2054,0.3105,0.150087,4.700
2026-05-13T12:59:31.235503,-0.2054,0.3105,0.086434,4.700
2026-05-13T12:59:31.256473,-0.2054,0.3105,0.208187,4.700
2026-05-13T12:59:31.276453,-0.2054,0.3105,0.307306,4.700
2026-05-13T12:59:31.297433,-0.2054,0.3105,0.102203,4.700
2026-05-13T12:59:31.318479,-0.2054,0.3104,0.226100,4.700
2026-05-13T12:59:31.338406,-0.2054,0.3104,0.234272,4.700
2026-05-13T12:59:31.359742,-0.2054,0.3104,0.173408,4.700
2026-05-13T12:59:31.379370,-0.2054,0.3104,0.104529,4.700
2026-05-13T12:59:31.399378,-0.2054,0.3104,0.115627,4.700
2026-05-13T12:59:31.421382,-0.2054,0.3104,0.045424,4.600
2026-05-13T12:59:31.440314,-0.2054,0.3104,0.063756,4.600
2026-05-13T12:59:31.462617,-0.2054,0.3104,0.140902,4.600
2026-05-13T12:59:31.481282,-0.2054,0.3105,0.053606,4.600
2026-05-13T12:59:31.502266,-0.2054,0.3105,0.104036,4.600
2026-05-13T12:59:31.523304,-0.2054,0.3105,0.082987,4.500
2026-05-13T12:59:31.543233,-0.2054,0.3105,0.280421,4.500
2026-05-13T12:59:31.564257,-0.2054,0.3105,0.252034,4.800
2026-05-13T12:59:31.584193,-0.2054,0.3105,0.101968,4.800
2026-05-13T12:59:31.605222,-0.2054,0.3105,0.149888,4.700
2026-05-13T12:59:31.625164,-0.2054,0.3105,0.222168,4.700
2026-05-13T12:59:31.645140,-0.2054,0.3105,0.229094,4.700
2026-05-13T12:59:31.666179,-0.2054,0.3105,0.326852,4.700
2026-05-13T12:59:31.686103,-0.2054,0.3105,0.218285,4.700
2026-05-13T12:59:31.707129,-0.2054,0.3105,0.195507,4.600
2026-05-13T12:59:31.727067,-0.2054,0.3105,0.182415,4.600
2026-05-13T12:59:31.747047,-0.2054,0.3105,0.090104,4.600
2026-05-13T12:59:31.769130,-0.2054,0.3105,0.101451,4.700
2026-05-13T12:59:31.789054,-0.2054,0.3105,0.059852,4.700
2026-05-13T12:59:31.810129,-0.2054,0.3105,0.167396,4.600
2026-05-13T12:59:31.830063,-0.2054,0.3105,0.146945,4.600
2026-05-13T12:59:31.849958,-0.2054,0.3105,0.063056,4.600
2026-05-13T12:59:31.869945,-0.2054,0.3105,0.006415,4.600
2026-05-13T12:59:31.890953,-0.2054,0.3105,0.168625,4.600
2026-05-13T12:59:31.911959,-0.2054,0.3105,0.041096,4.600
2026-05-13T12:59:31.931890,-0.2054,0.3105,0.056485,4.600
2026-05-13T12:59:31.952927,-0.2054,0.3105,0.161490,4.600
2026-05-13T12:59:31.972847,-0.2054,0.3105,0.111959,4.600
2026-05-13T12:59:31.992836,-0.2054,0.3105,0.203489,4.600
2026-05-13T12:59:32.014858,-0.2054,0.3105,0.182005,4.400
2026-05-13T12:59:32.033792,-0.2054,0.3105,0.210056,4.400
2026-05-13T12:59:32.055821,-0.2054,0.3105,0.083709,4.600
2026-05-13T12:59:32.074772,-0.2054,0.3105,0.164807,4.600
2026-05-13T12:59:32.095745,-0.2054,0.3105,0.067398,4.600
2026-05-13T12:59:32.116784,-0.2054,0.3105,0.148397,4.600
2026-05-13T12:59:32.136714,-0.2054,0.3105,0.249009,4.600
2026-05-13T12:59:32.157731,-0.2054,0.3105,0.142284,4.700
2026-05-13T12:59:32.177670,-0.2054,0.3105,0.294977,4.700
2026-05-13T12:59:32.198700,-0.2054,0.3105,0.280392,4.500
2026-05-13T12:59:32.218817,-0.2054,0.3105,0.325428,4.500
2026-05-13T12:59:32.238618,-0.2054,0.3105,0.152659,4.500
2026-05-13T12:59:32.260649,-0.2054,0.3105,0.315207,4.600
2026-05-13T12:59:32.279590,-0.2054,0.3105,0.159043,4.600
2026-05-13T12:59:32.301611,-0.2054,0.3105,0.225895,4.600
2026-05-13T12:59:32.320543,-0.2054,0.3105,0.259670,4.600
2026-05-13T12:59:32.341529,-0.2054,0.3105,0.273855,4.600
2026-05-13T12:59:32.362557,-0.2054,0.3105,0.266037,4.900
2026-05-13T12:59:32.382498,-0.2053,0.3105,0.064858,4.900
2026-05-13T12:59:32.403545,-0.2053,0.3105,0.121565,4.600
2026-05-13T12:59:32.423455,-0.2053,0.3105,0.091225,4.600
2026-05-13T12:59:32.443444,-0.2053,0.3105,0.105622,4.600
2026-05-13T12:59:32.464419,-0.2053,0.3105,0.144229,4.700
2026-05-13T12:59:32.484400,-0.2053,0.3105,0.221660,4.700
2026-05-13T12:59:32.506428,-0.2053,0.3105,0.148523,4.400
2026-05-13T12:59:32.525369,-0.2053,0.3105,0.078703,4.400
2026-05-13T12:59:32.547408,-0.2054,0.3105,0.140398,4.800
2026-05-13T12:59:32.566328,-0.2054,0.3105,0.130957,4.800
