timestamp,x_m,y_m,magnitude_h2,laser_distance_cm
2026-05-13T12:31:49.318494,-0.6871,-0.0206,0.125635,4.600
2026-05-13T12:31:49.339476,-0.6871,-0.0206,0.184375,4.600
2026-05-13T12:31:49.360753,-0.6871,-0.0206,0.082449,4.500
2026-05-13T12:31:49.380422,-0.6871,-0.0206,0.127305,4.500
2026-05-13T12:31:49.401447,-0.6871,-0.0206,0.175946,4.500
2026-05-13T12:31:49.421381,-0.6870,-0.0205,0.233085,4.500
2026-05-13T12:31:49.441347,-0.6870,-0.0205,0.067047,4.500
2026-05-13T12:31:49.462657,-0.6870,-0.0205,0.158869,4.700
2026-05-13T12:31:49.482304,-0.6870,-0.0205,0.228902,4.700
2026-05-13T12:31:49.504326,-0.6870,-0.0205,0.137214,4.700
2026-05-13T12:31:49.523256,-0.6870,-0.0205,0.119894,4.700
2026-05-13T12:31:49.545288,-0.6871,-0.0205,0.198165,4.700
2026-05-13T12:31:49.564213,-0.6871,-0.0205,0.105602,4.700
2026-05-13T12:31:49.585205,-0.6871,-0.0205,0.239032,4.700
2026-05-13T12:31:49.606256,-0.6871,-0.0205,0.186827,4.600
2026-05-13T12:31:49.626208,-0.6871,-0.0205,0.164452,4.600
2026-05-13T12:31:49.647261,-0.6871,-0.0205,0.222927,4.600
2026-05-13T12:31:49.667102,-0.6871,-0.0205,0.284188,4.600
2026-05-13T12:31:49.687077,-0.6871,-0.0205,0.324746,4.600
2026-05-13T12:31:49.709106,-0.6871,-0.0205,0.303058,5.000
2026-05-13T12:31:49.728029,-0.6871,-0.0205,0.170575,5.000
2026-05-13T12:31:49.750059,-0.6871,-0.0205,0.027038,4.700
2026-05-13T12:31:49.768993,-0.6872,-0.0205,0.110904,4.700
2026-05-13T12:31:49.791017,-0.6872,-0.0205,0.171649,4.600
2026-05-13T12:31:49.809939,-0.6872,-0.0205,0.174818,4.600
2026-05-13T12:31:49.830928,-0.6872,-0.0205,0.351218,4.600
2026-05-13T12:31:49.851943,-0.6872,-0.0205,0.204773,4.600
2026-05-13T12:31:49.871881,-0.6872,-0.0205,0.177689,4.600
2026-05-13T12:31:49.892890,-0.6872,-0.0205,0.314917,4.700
2026-05-13T12:31:49.912820,-0.6872,-0.0205,0.309560,4.700
2026-05-13T12:31:49.932805,-0.6872,-0.0205,0.212006,4.700
2026-05-13T12:31:49.954826,-0.6872,-0.0205,0.105366,4.600
2026-05-13T12:31:49.973758,-0.6872,-0.0205,0.095054,4.600
2026-05-13T12:31:49.995785,-0.6875,-0.0203,0.246507,4.800
2026-05-13T12:31:50.014710,-0.6875,-0.0203,0.192453,4.800
2026-05-13T12:31:50.035694,-0.6875,-0.0203,0.228685,4.800
2026-05-13T12:31:50.055667,-0.6875,-0.0203,0.095274,4.700
2026-05-13T12:31:50.076642,-0.6875,-0.0203,0.169570,4.700
2026-05-13T12:31:50.097671,-0.6875,-0.0203,0.167795,4.700
2026-05-13T12:31:50.117599,-0.6875,-0.0203,0.118439,4.700
2026-05-13T12:31:50.138630,-0.6880,-0.0200,0.191967,4.600
2026-05-13T12:31:50.158559,-0.6880,-0.0200,0.156378,4.600
2026-05-13T12:31:50.178554,-0.6880,-0.0200,0.368223,4.600
2026-05-13T12:31:50.200561,-0.6880,-0.0200,0.281187,4.800
2026-05-13T12:31:50.219516,-0.6880,-0.0200,0.282689,4.800
2026-05-13T12:31:50.241519,-0.6880,-0.0200,0.055238,4.400
2026-05-13T12:31:50.260456,-0.6887,-0.0197,0.281613,4.400
