timestamp,pkt,real,imag,mag
2026-05-06T16:29:04.826604,1,0.09227585792541504,0.079671211540699,0.1219111803906196
2026-05-06T16:29:04.826705,2,-0.2751131057739258,0.13460709154605865,0.30627812534208887
2026-05-06T16:29:04.826787,3,0.11867667734622955,-0.13634458184242249,0.18075950526521728
2026-05-06T16:29:04.826865,4,-0.12839512526988983,-0.03173961862921715,0.1322600150604817
2026-05-06T16:29:04.826943,5,0.09626932442188263,0.07459782063961029,0.12178923461794623
2026-05-06T16:29:04.827027,6,0.026294324547052383,0.011365935206413269,0.02864569752165421
2026-05-06T16:29:04.827104,7,-0.09393451362848282,0.06773091852664948,0.11580660678511936
2026-05-06T16:29:04.827179,8,-0.028559137135744095,0.05343560874462128,0.06058868372762758
2026-05-06T16:29:04.827254,9,-0.06465406715869904,-0.22503097355365753,0.2341347634561525
2026-05-06T16:29:04.827331,10,0.06462182104587555,0.23913589119911194,0.24771345182464086
2026-05-06T16:29:04.840733,11,-0.10140186548233032,-0.03641293942928314,0.10774154482453487
2026-05-06T16:29:04.860714,12,-0.05110222101211548,-0.06953749060630798,0.08629542045898767
2026-05-06T16:29:04.881702,13,-0.009714199230074883,0.0005124062299728394,0.009727704088123899
2026-05-06T16:29:04.901684,14,0.17420712113380432,0.038393691182136536,0.17838777025434574
2026-05-06T16:29:04.922668,15,-0.33802229166030884,0.059187885373830795,0.3431650848124159
2026-05-06T16:29:04.942650,16,0.23067018389701843,-0.20356090366840363,0.3076455350584198
2026-05-06T16:29:04.963633,17,-0.3825417757034302,0.23365290462970734,0.4482542693608535
2026-05-06T16:29:04.983622,18,0.3159140348434448,-0.2576555609703064,0.4076617047381181
2026-05-06T16:29:05.004605,19,-0.18882626295089722,0.22577717900276184,0.2943309228376226
2026-05-06T16:29:05.024588,20,-0.008482910692691803,-0.09128284454345703,0.0916761554700301
2026-05-06T16:29:05.045586,21,0.027368061244487762,-0.02487589418888092,0.036984062621329646
2026-05-06T16:29:05.065563,22,-0.15143561363220215,0.09015419334173203,0.17623996043253076
2026-05-06T16:29:05.086547,23,0.2698791027069092,0.021294422447681427,0.2707179020775441
2026-05-06T16:29:05.106528,24,-0.3347545564174652,-0.12137804180383682,0.3560803870959307
2026-05-06T16:29:05.127515,25,0.13934889435768127,0.19004839658737183,0.23566184970024143
2026-05-06T16:29:05.147497,26,-0.19478115439414978,0.08154568076133728,0.21116201400334186
2026-05-06T16:29:05.168481,27,0.1613588184118271,-0.05590769276022911,0.17076984039646217
2026-05-06T16:29:05.188495,28,-0.11824768781661987,-0.1455298513174057,0.18751387494914343
2026-05-06T16:29:05.209449,29,0.07057032734155655,0.20140230655670166,0.21340820084395556
2026-05-06T16:29:05.229431,30,-0.1453448086977005,-0.07159850001335144,0.16202301879527192
2026-05-06T16:29:05.250466,31,0.08591337502002716,0.122392438352108,0.149536005607701
2026-05-06T16:29:05.270409,32,-0.10498220473527908,-0.19952227175235748,0.22545598292416558
2026-05-06T16:29:05.291385,33,-0.08300626277923584,0.3806919753551483,0.3896362659717142
2026-05-06T16:29:05.311374,34,0.06325988471508026,-0.3851616084575653,0.39032201788239423
2026-05-06T16:29:05.332357,35,-0.13767921924591064,0.2257179468870163,0.264393946524979
2026-05-06T16:29:05.352340,36,-0.047385647892951965,-0.11595255136489868,0.12526130206198677
2026-05-06T16:29:05.373330,37,-0.06771961599588394,0.1466885507106781,0.1615657058296381
2026-05-06T16:29:05.393330,38,0.15468958020210266,-0.10129684209823608,0.184905155261225
2026-05-06T16:29:05.414354,39,-0.07562798261642456,-0.03651748597621918,0.08398284668105493
2026-05-06T16:29:05.434339,40,-0.08905834704637527,0.12995275855064392,0.15754081577024595
2026-05-06T16:29:05.455339,41,0.04647322744131088,-0.1557430624961853,0.16252895860277483
2026-05-06T16:29:05.475242,42,-0.06947875022888184,0.21494132280349731,0.22589171959566065
2026-05-06T16:29:05.496231,43,-0.01905357837677002,0.0017850473523139954,0.019137012384636252
2026-05-06T16:29:05.516213,44,-0.08199057728052139,-0.07479549944400787,0.11098117633126679
2026-05-06T16:29:05.537222,45,0.04905064404010773,0.10311919450759888,0.11419077877239198
2026-05-06T16:29:05.557189,46,0.08930003643035889,-0.0757179707288742,0.11707991970343196
2026-05-06T16:29:05.578162,47,-0.17293617129325867,0.09156881272792816,0.19568282194912684
2026-05-06T16:29:05.598147,48,0.2380903959274292,0.16573956608772278,0.29009763942477473
2026-05-06T16:29:05.619130,49,-0.18380147218704224,-0.22506560385227203,0.29058132633655576
2026-05-06T16:29:05.639113,50,-0.14911210536956787,0.35108035802841187,0.3814339231912953
2026-05-06T16:29:05.660095,51,0.274312824010849,-0.3352058529853821,0.43314026514798254
2026-05-06T16:29:05.680077,52,-0.3434382975101471,0.18345904350280762,0.38936754466651863
2026-05-06T16:29:05.701060,53,0.13279959559440613,-0.18177920579910278,0.22512088364030197
2026-05-06T16:29:05.721043,54,-0.06472089886665344,0.09071019291877747,0.11143219395430302
2026-05-06T16:29:05.742025,55,0.035758551210165024,0.16721197962760925,0.17099274872237713
2026-05-06T16:29:05.762014,56,0.021410362794995308,-0.16407501697540283,0.1654660534082204
2026-05-06T16:29:05.782997,57,-0.21706944704055786,0.0729566439986229,0.2290017832726098
2026-05-06T16:29:05.802981,58,0.0702284425497055,-0.010625511407852173,0.07102771033642914
2026-05-06T16:29:05.823963,59,-0.010188102722167969,-0.07687991112470627,0.0775520352513084
2026-05-06T16:29:05.843947,60,0.006514560431241989,0.11833985149860382,0.11851902779859405
2026-05-06T16:29:05.864930,61,-0.020758898928761482,-0.06250013411045074,0.06585741149300406
2026-05-06T16:29:05.884918,62,-0.1692117154598236,0.09235040843486786,0.192772411373991
2026-05-06T16:29:05.905902,63,-0.03352779895067215,-0.11313028633594513,0.11799396166300047
2026-05-06T16:29:05.925884,64,-0.029270924627780914,0.14631906151771545,0.14921814498240565
2026-05-06T16:29:05.946866,65,0.13631492853164673,-0.10627496242523193,0.17284712140811723
2026-05-06T16:29:05.966851,66,-0.15178994834423065,0.19962438941001892,0.25077895698337027
2026-05-06T16:29:05.987839,67,0.17851273715496063,-0.11924901604652405,0.214679121375648
2026-05-06T16:29:06.007822,68,-0.25452131032943726,-0.13891693949699402,0.28996381410621774
2026-05-06T16:29:06.028813,69,0.15504172444343567,0.19719359278678894,0.2508450704210792
2026-05-06T16:29:06.048810,70,-0.14990855753421783,-0.03086703270673752,0.15305341985760626
2026-05-06T16:29:06.069774,71,0.09025894105434418,-0.09953980147838593,0.13436833153168218
2026-05-06T16:29:06.089760,72,-0.03532640263438225,0.06355255842208862,0.0727109510670812
2026-05-06T16:29:06.110744,73,0.06877245008945465,-0.19036106765270233,0.20240302855733963
2026-05-06T16:29:06.130727,74,-0.12282001227140427,0.3057475686073303,0.32949405324473163
2026-05-06T16:29:06.151709,75,0.030940089374780655,-0.08897238969802856,0.09419859478302887
2026-05-06T16:29:06.171698,76,0.022093676030635834,-0.11542501300573349,0.11752048395033284
2026-05-06T16:29:06.192691,77,-0.04770384728908539,-0.03478933498263359,0.0590419755319406
2026-05-06T16:29:06.212665,78,-0.09109131991863251,-0.014044500887393951,0.09216765468261989
2026-05-06T16:29:06.233648,79,-0.01228184625506401,0.18348555266857147,0.1838961440202707
2026-05-06T16:29:06.253637,80,-0.2339223325252533,-0.31562721729278564,0.3928615506129895
2026-05-06T16:29:06.274622,81,0.1322026550769806,0.29544827342033386,0.3236776548921156
2026-05-06T16:29:06.294602,82,-0.02358485758304596,-0.22492742538452148,0.22616054518266895
2026-05-06T16:29:06.315589,83,-0.004689618945121765,0.18446895480155945,0.1845285555447455
2026-05-06T16:29:06.335568,84,-0.08178210258483887,-0.007175271399319172,0.08209626558407511
2026-05-06T16:29:06.356560,85,0.05678325891494751,0.05670110508799553,0.08024558437198821
2026-05-06T16:29:06.376540,86,0.008960697799921036,0.00978053268045187,0.013264724820926242
2026-05-06T16:29:06.397542,87,-0.24009084701538086,-0.10655754059553146,0.2626749403318317
2026-05-06T16:29:06.417535,88,0.15466222167015076,0.09647156298160553,0.18228320075108603
2026-05-06T16:29:06.438501,89,-0.10577435791492462,-0.07335497438907623,0.1287212766404086
2026-05-06T16:29:06.458482,90,-0.07801676541566849,0.09395025670528412,0.12211988544423152
2026-05-06T16:29:06.479469,91,-0.0268639475107193,-0.1960756927728653,0.19790742525791633
2026-05-06T16:29:06.499448,92,-0.08279944956302643,0.15000483393669128,0.17133942643861771
2026-05-06T16:29:06.520434,93,0.0010995939373970032,-0.09455245733261108,0.09455885095781569
2026-05-06T16:29:06.540458,94,-0.0071157170459628105,0.16662044823169708,0.1667723214385704
2026-05-06T16:29:06.561455,95,0.02786451205611229,-0.24452152848243713,0.24610406116826383
2026-05-06T16:29:06.581442,96,0.12590321898460388,0.09683097153902054,0.15883279762025135
2026-05-06T16:29:06.602443,97,-0.25563061237335205,0.0007497891783714294,0.2556317119728829
2026-05-06T16:29:06.622359,98,-0.016942983493208885,0.03734096884727478,0.04100503193638915
2026-05-06T16:29:06.643343,99,0.10463698208332062,-0.18135833740234375,0.2093794272722311
2026-05-06T16:29:06.663325,100,-0.20798425376415253,0.18033766746520996,0.2752800830438411
2026-05-06T16:29:06.684307,101,0.0948667824268341,-0.08854459971189499,0.1297684574392406
2026-05-06T16:29:06.704292,102,-0.042158324271440506,0.09700851887464523,0.10577323404164368
2026-05-06T16:29:06.725274,103,0.035120438784360886,-0.06492152810096741,0.07381226206648013
2026-05-06T16:29:06.745257,104,-0.1317177563905716,-0.06587255001068115,0.14727104329594345
2026-05-06T16:29:06.766240,105,0.928343653678894,-0.1582455337047577,0.9417343512176786
2026-05-06T16:29:06.786224,106,-2.992307662963867,2.301016330718994,3.774729302091447
2026-05-06T16:29:06.807207,107,0.05737249553203583,0.09417171776294708,0.11027200764472203
2026-05-06T16:29:06.827200,108,-1.5396018028259277,1.5950963497161865,2.21691363750209
2026-05-06T16:29:06.848179,109,-3.583932638168335,3.0609192848205566,4.713151814138245
2026-05-06T16:29:06.868168,110,-19.23642349243164,13.810318946838379,23.68047504155225
2026-05-06T16:29:06.889144,111,-53.755889892578125,37.68048858642578,65.64689572443427
2026-05-06T16:29:06.909134,112,-70.77334594726562,50.06315612792969,86.69017301898067
2026-05-06T16:29:06.930115,113,-95.78657531738281,67.92198944091797,117.42429331550105
2026-05-06T16:29:06.950099,114,-130.53074645996094,91.03042602539062,159.13772096444865
2026-05-06T16:29:06.971081,115,-167.49986267089844,115.84364318847656,203.65645990723914
2026-05-06T16:29:06.991064,116,-186.37197875976562,128.67080688476562,226.47448203099435
2026-05-06T16:29:07.012048,117,-158.18145751953125,108.01268005371094,191.5414121159928
2026-05-06T16:29:07.032036,118,-60.83150100708008,38.17483901977539,71.81775441323789
2026-05-06T16:29:07.053040,119,25.631982803344727,-24.547147750854492,35.49029452023807
2026-05-06T16:29:07.073006,120,63.47406005859375,-52.57514572143555,82.42027813561508
2026-05-06T16:29:07.093987,121,74.0862045288086,-61.068565368652344,96.01112111453456
2026-05-06T16:29:07.113969,122,75.30551147460938,-61.34231948852539,97.12775205205176
2026-05-06T16:29:07.134952,123,73.27783203125,-59.96977615356445,94.68904223355898
2026-05-06T16:29:07.154935,124,70.35150146484375,-57.73200988769531,91.00724544799091
