,mean,sd
0,62.776843880570055,1.0044789071253746
1,-1183.399120739788,16.31799723434752
2,-405.33558654202983,7.324945169358352
3,1278.612976749541,12.914874288624793
4,282.39020321470144,3.6820507539409024
5,-484.2272037533757,18.61075170473704
6,117.24101005242736,19.6706460059344
7,-404.70693673982004,6.153209465278891
