timestamp,x_m,y_m,magnitude_h2,laser_distance_cm
2026-05-13T12:37:41.101651,-0.0049,-0.0241,0.365695,4.900
2026-05-13T12:37:41.122633,-0.0049,-0.0241,0.329431,4.900
2026-05-13T12:37:41.143713,-0.0049,-0.0241,0.383083,4.900
2026-05-13T12:37:41.163608,-0.0048,-0.0345,0.373982,4.900
2026-05-13T12:37:41.184639,-0.0048,-0.0345,0.369076,5.000
2026-05-13T12:37:41.204553,-0.0048,-0.0345,0.241557,5.000
2026-05-13T12:37:41.224520,-0.0048,-0.0345,0.241044,5.000
2026-05-13T12:37:41.245509,-0.0048,-0.0345,0.416691,4.800
2026-05-13T12:37:41.265484,-0.0048,-0.0345,0.500325,4.800
2026-05-13T12:37:41.287784,-0.0048,-0.0345,0.565308,4.800
2026-05-13T12:37:41.306452,-0.0048,-0.0434,0.393910,4.800
2026-05-13T12:37:41.328502,-0.0048,-0.0434,0.193421,4.900
2026-05-13T12:37:41.347422,-0.0048,-0.0434,0.211473,4.900
2026-05-13T12:37:41.368384,-0.0048,-0.0434,0.129859,4.900
2026-05-13T12:37:41.389425,-0.0048,-0.0434,0.079165,5.100
2026-05-13T12:37:41.409346,-0.0045,-0.0548,0.212910,5.100
2026-05-13T12:37:41.430386,-0.0045,-0.0548,0.347904,4.900
2026-05-13T12:37:41.450296,-0.0045,-0.0548,0.529418,4.900
2026-05-13T12:37:41.470281,-0.0045,-0.0548,0.405666,4.900
2026-05-13T12:37:41.491248,-0.0045,-0.0548,0.305030,5.000
2026-05-13T12:37:41.511226,-0.0045,-0.0548,0.217839,5.000
2026-05-13T12:37:41.533296,-0.0045,-0.0548,0.113669,4.800
2026-05-13T12:37:41.552197,-0.0043,-0.0659,0.122616,4.800
2026-05-13T12:37:41.574247,-0.0043,-0.0659,0.051515,5.100
2026-05-13T12:37:41.593157,-0.0043,-0.0659,0.087519,5.100
2026-05-13T12:37:41.614125,-0.0043,-0.0659,0.150543,5.100
2026-05-13T12:37:41.635181,-0.0043,-0.0659,0.195071,4.800
2026-05-13T12:37:41.655085,-0.0043,-0.0659,0.163065,4.800
2026-05-13T12:37:41.676125,-0.0043,-0.0659,0.139203,4.700
2026-05-13T12:37:41.696036,-0.0043,-0.0659,0.317802,4.700
2026-05-13T12:37:41.716029,-0.0041,-0.0781,0.328239,4.700
2026-05-13T12:37:41.738074,-0.0041,-0.0781,0.265879,4.700
2026-05-13T12:37:41.756986,-0.0041,-0.0781,0.219427,4.700
2026-05-13T12:37:41.779057,-0.0041,-0.0781,0.306434,5.100
2026-05-13T12:37:41.797971,-0.0041,-0.0781,0.247773,5.100
2026-05-13T12:37:41.820038,-0.0041,-0.0781,0.219263,4.800
2026-05-13T12:37:41.838976,-0.0041,-0.0781,0.331412,4.800
2026-05-13T12:37:41.859872,-0.0041,-0.0781,0.415163,4.800
2026-05-13T12:37:41.880931,-0.0039,-0.0909,0.380791,4.900
2026-05-13T12:37:41.900833,-0.0039,-0.0909,0.279821,4.900
2026-05-13T12:37:41.921892,-0.0039,-0.0909,0.207997,4.900
2026-05-13T12:37:41.941792,-0.0039,-0.0909,0.292166,4.900
2026-05-13T12:37:41.961783,-0.0039,-0.0909,0.459563,4.900
2026-05-13T12:37:41.983833,-0.0039,-0.0909,0.433608,4.900
2026-05-13T12:37:42.002852,-0.0039,-0.0909,0.349923,4.900
2026-05-13T12:37:42.024780,-0.0039,-0.0997,0.162681,4.900
2026-05-13T12:37:42.043684,-0.0039,-0.0997,0.108647,4.900
2026-05-13T12:37:42.064675,-0.0039,-0.0997,0.176807,4.900
2026-05-13T12:37:42.084655,-0.0039,-0.0997,0.234651,4.800
2026-05-13T12:37:42.105621,-0.0039,-0.0997,0.315761,4.800
2026-05-13T12:37:42.126670,-0.0039,-0.0997,0.213240,4.900
2026-05-13T12:37:42.146590,-0.0039,-0.0997,0.252351,4.900
2026-05-13T12:37:42.167672,-0.0040,-0.1124,0.467107,4.700
2026-05-13T12:37:42.187545,-0.0040,-0.1124,0.587109,4.700
2026-05-13T12:37:42.207517,-0.0040,-0.1124,0.493930,4.700
2026-05-13T12:37:42.229570,-0.0040,-0.1124,0.382238,4.800
2026-05-13T12:37:42.248476,-0.0040,-0.1124,0.252109,4.800
2026-05-13T12:37:42.270523,-0.0040,-0.1124,0.249803,4.700
2026-05-13T12:37:42.289433,-0.0040,-0.1124,0.259231,4.700
2026-05-13T12:37:42.310410,-0.0040,-0.1124,0.138402,4.700
2026-05-13T12:37:42.330397,-0.0042,-0.1221,0.215692,4.800
2026-05-13T12:37:42.351378,-0.0042,-0.1221,0.425802,4.800
2026-05-13T12:37:42.372445,-0.0042,-0.1221,0.342585,4.700
2026-05-13T12:37:42.392333,-0.0042,-0.1221,0.387218,4.700
2026-05-13T12:37:42.413383,-0.0042,-0.1221,0.593923,4.900
2026-05-13T12:37:42.433289,-0.0042,-0.1221,0.438282,4.900
2026-05-13T12:37:42.453281,-0.0043,-0.1304,0.272427,4.900
2026-05-13T12:37:42.475312,-0.0043,-0.1304,0.172419,4.800
2026-05-13T12:37:42.494223,-0.0043,-0.1304,0.167754,4.800
2026-05-13T12:37:42.516275,-0.0043,-0.1304,0.017648,4.700
2026-05-13T12:37:42.535184,-0.0043,-0.1304,0.146060,4.700
2026-05-13T12:37:42.556185,-0.0043,-0.1304,0.224593,4.700
2026-05-13T12:37:42.577226,-0.0043,-0.1304,0.311637,4.800
2026-05-13T12:37:42.597144,-0.0044,-0.1371,0.285998,4.800
2026-05-13T12:37:42.618173,-0.0044,-0.1371,0.197560,4.700
2026-05-13T12:37:42.638095,-0.0044,-0.1371,0.088649,4.700
2026-05-13T12:37:42.658064,-0.0044,-0.1371,0.128450,4.700
2026-05-13T12:37:42.679042,-0.0044,-0.1371,0.183837,4.600
2026-05-13T12:37:42.699025,-0.0044,-0.1371,0.183657,4.600
2026-05-13T12:37:42.721075,-0.0044,-0.1371,0.201180,4.700
2026-05-13T12:37:42.740027,-0.0045,-0.1466,0.203593,4.700
2026-05-13T12:37:42.762104,-0.0045,-0.1466,0.389294,4.900
2026-05-13T12:37:42.781021,-0.0045,-0.1466,0.487624,4.900
2026-05-13T12:37:42.801925,-0.0045,-0.1466,0.333257,4.900
2026-05-13T12:37:42.822966,-0.0045,-0.1466,0.449595,4.800
2026-05-13T12:37:42.842878,-0.0045,-0.1466,0.509250,4.800
2026-05-13T12:37:42.863934,-0.0046,-0.1546,0.293170,4.800
2026-05-13T12:37:42.883828,-0.0046,-0.1546,0.131463,4.800
2026-05-13T12:37:42.903809,-0.0046,-0.1546,0.189708,4.800
2026-05-13T12:37:42.925880,-0.0046,-0.1546,0.304019,4.800
2026-05-13T12:37:42.944788,-0.0046,-0.1546,0.176104,4.800
2026-05-13T12:37:42.966828,-0.0046,-0.1546,0.169095,4.800
2026-05-13T12:37:42.985731,-0.0046,-0.1546,0.239900,4.800
2026-05-13T12:37:43.007783,-0.0046,-0.1546,0.312438,4.800
2026-05-13T12:37:43.026702,-0.0047,-0.1634,0.205356,4.800
2026-05-13T12:37:43.047676,-0.0047,-0.1634,0.057910,4.800
2026-05-13T12:37:43.068762,-0.0047,-0.1634,0.158187,4.900
2026-05-13T12:37:43.088634,-0.0047,-0.1634,0.259839,4.900
2026-05-13T12:37:43.109681,-0.0047,-0.1634,0.395478,4.800
2026-05-13T12:37:43.129642,-0.0047,-0.1634,0.410498,4.800
2026-05-13T12:37:43.149571,-0.0047,-0.1634,0.306610,4.800
2026-05-13T12:37:43.171650,-0.0046,-0.1651,0.328289,4.700
2026-05-13T12:37:43.190527,-0.0046,-0.1651,0.285091,4.700
2026-05-13T12:37:43.212592,-0.0046,-0.1651,0.086392,4.700
2026-05-13T12:37:43.231482,-0.0046,-0.1651,0.098550,4.700
2026-05-13T12:37:43.252471,-0.0046,-0.1651,0.235807,4.700
2026-05-13T12:37:43.272455,-0.0046,-0.1651,0.145859,4.700
2026-05-13T12:37:43.293420,-0.0046,-0.1651,0.180797,4.700
2026-05-13T12:37:43.314483,-0.0045,-0.1679,0.165801,4.800
2026-05-13T12:37:43.334383,-0.0045,-0.1679,0.231617,4.800
2026-05-13T12:37:43.355445,-0.0045,-0.1679,0.263868,4.900
2026-05-13T12:37:43.375343,-0.0045,-0.1679,0.171722,4.900
2026-05-13T12:37:43.395320,-0.0045,-0.1679,0.213968,4.900
2026-05-13T12:37:43.417370,-0.0045,-0.1679,0.312442,4.700
2026-05-13T12:37:43.436285,-0.0047,-0.1736,0.232362,4.700
2026-05-13T12:37:43.458329,-0.0047,-0.1736,0.167842,4.800
2026-05-13T12:37:43.477249,-0.0047,-0.1736,0.192701,4.800
2026-05-13T12:37:43.498214,-0.0047,-0.1736,0.066646,4.800
2026-05-13T12:37:43.518188,-0.0047,-0.1736,0.144752,4.800
2026-05-13T12:37:43.539170,-0.0047,-0.1736,0.328582,4.800
2026-05-13T12:37:43.560231,-0.0046,-0.1819,0.343198,4.700
