timestamp,x_m,y_m,magnitude_h2,laser_distance_cm
2026-05-12T14:33:42.781655,-0.1531,-0.0900,2.305002,4.600
2026-05-12T14:33:42.803686,-0.1531,-0.0900,2.028070,4.600
2026-05-12T14:33:42.822618,-0.1531,-0.0900,1.894489,4.600
2026-05-12T14:33:42.844653,-0.1531,-0.0900,1.912401,4.800
2026-05-12T14:33:42.863583,-0.1531,-0.0900,1.778598,4.800
2026-05-12T14:33:42.884565,-0.1531,-0.0900,1.771811,4.800
2026-05-12T14:33:42.905599,-0.1531,-0.0900,1.507199,4.600
2026-05-12T14:33:42.925533,-0.1650,-0.0898,1.298907,4.600
2026-05-12T14:33:42.946553,-0.1650,-0.0898,1.213808,4.400
2026-05-12T14:33:42.966487,-0.1650,-0.0898,0.958669,4.400
2026-05-12T14:33:42.986468,-0.1650,-0.0898,0.755678,4.400
2026-05-12T14:33:43.008502,-0.1650,-0.0898,0.405853,4.700
2026-05-12T14:33:43.027436,-0.1650,-0.0898,0.152281,4.700
2026-05-12T14:33:43.049465,-0.1650,-0.0898,0.165425,4.600
2026-05-12T14:33:43.068407,-0.1786,-0.0891,0.300954,4.600
2026-05-12T14:33:43.089383,-0.1786,-0.0891,0.634984,4.600
2026-05-12T14:33:43.109359,-0.1786,-0.0891,0.754753,4.400
2026-05-12T14:33:43.130342,-0.1786,-0.0891,1.170610,4.400
2026-05-12T14:33:43.151375,-0.1786,-0.0891,1.393868,4.700
2026-05-12T14:33:43.171303,-0.1786,-0.0891,1.516258,4.700
2026-05-12T14:33:43.192343,-0.1786,-0.0891,1.621602,4.400
2026-05-12T14:33:43.212273,-0.1900,-0.0888,1.833466,4.400
2026-05-12T14:33:43.232248,-0.1900,-0.0888,1.977826,4.400
2026-05-12T14:33:43.254279,-0.1900,-0.0888,2.032288,4.700
2026-05-12T14:33:43.273216,-0.1900,-0.0888,2.292854,4.700
2026-05-12T14:33:43.295249,-0.1900,-0.0888,2.591546,4.400
2026-05-12T14:33:43.314202,-0.1900,-0.0888,3.013800,4.400
2026-05-12T14:33:43.335200,-0.1900,-0.0888,3.054413,4.400
2026-05-12T14:33:43.356258,-0.2020,-0.0882,3.513781,4.800
2026-05-12T14:33:43.376123,-0.2020,-0.0882,3.826555,4.800
2026-05-12T14:33:43.397152,-0.2020,-0.0882,3.718578,4.700
2026-05-12T14:33:43.417087,-0.2020,-0.0882,3.749675,4.700
2026-05-12T14:33:43.437067,-0.2020,-0.0882,3.825227,4.700
2026-05-12T14:33:43.458063,-0.2020,-0.0882,4.115472,4.600
2026-05-12T14:33:43.478053,-0.2020,-0.0882,4.135987,4.600
2026-05-12T14:33:43.500070,-0.2142,-0.0880,4.129182,4.500
2026-05-12T14:33:43.519001,-0.2142,-0.0880,4.166280,4.500
2026-05-12T14:33:43.541026,-0.2142,-0.0880,4.245792,4.500
2026-05-12T14:33:43.559958,-0.2142,-0.0880,3.921861,4.500
2026-05-12T14:33:43.580946,-0.2142,-0.0880,4.055610,4.500
2026-05-12T14:33:43.601970,-0.2142,-0.0880,3.984716,4.600
2026-05-12T14:33:43.621903,-0.2142,-0.0880,3.893022,4.600
2026-05-12T14:33:43.642944,-0.2260,-0.0881,3.630796,4.800
2026-05-12T14:33:43.662873,-0.2260,-0.0881,3.822683,4.800
2026-05-12T14:33:43.683290,-0.2260,-0.0881,3.944333,4.800
2026-05-12T14:33:43.703840,-0.2260,-0.0881,4.012365,4.500
2026-05-12T14:33:43.723819,-0.2260,-0.0881,3.758685,4.500
2026-05-12T14:33:43.745858,-0.2260,-0.0881,4.000266,4.500
2026-05-12T14:33:43.764783,-0.2348,-0.0881,3.645223,4.500
2026-05-12T14:33:43.786805,-0.2348,-0.0881,3.561592,4.500
2026-05-12T14:33:43.805749,-0.2348,-0.0881,3.558077,4.500
2026-05-12T14:33:43.826728,-0.2348,-0.0881,3.701456,4.500
2026-05-12T14:33:43.847829,-0.2348,-0.0881,3.370093,4.600
2026-05-12T14:33:43.867751,-0.2437,-0.0879,3.215980,4.600
2026-05-12T14:33:43.888789,-0.2437,-0.0879,3.228174,4.500
2026-05-12T14:33:43.909228,-0.2437,-0.0879,3.159766,4.500
2026-05-12T14:33:43.928690,-0.2437,-0.0879,3.170522,4.500
2026-05-12T14:33:43.950761,-0.2437,-0.0879,2.760042,4.400
2026-05-12T14:33:43.969671,-0.2437,-0.0879,2.550420,4.400
2026-05-12T14:33:43.991720,-0.2540,-0.0878,2.253621,4.600
2026-05-12T14:33:44.010624,-0.2540,-0.0878,2.031291,4.600
2026-05-12T14:33:44.032676,-0.2540,-0.0878,1.764816,4.800
2026-05-12T14:33:44.051590,-0.2540,-0.0878,1.343875,4.800
2026-05-12T14:33:44.072571,-0.2540,-0.0878,1.447621,4.800
2026-05-12T14:33:44.093624,-0.2540,-0.0878,0.952233,4.500
2026-05-12T14:33:44.113541,-0.2630,-0.0878,0.939677,4.500
2026-05-12T14:33:44.134581,-0.2630,-0.0878,0.472865,4.500
2026-05-12T14:33:44.154496,-0.2630,-0.0878,0.480399,4.500
2026-05-12T14:33:44.174481,-0.2630,-0.0878,0.060192,4.500
2026-05-12T14:33:44.196532,-0.2630,-0.0878,0.322856,4.500
2026-05-12T14:33:44.215442,-0.2630,-0.0878,0.429270,4.500
2026-05-12T14:33:44.237494,-0.2630,-0.0878,0.555923,4.600
2026-05-12T14:33:44.256403,-0.2630,-0.0878,0.985936,4.600
2026-05-12T14:33:44.277392,-0.2736,-0.0877,0.984633,4.600
2026-05-12T14:33:44.297370,-0.2736,-0.0877,1.270545,4.700
2026-05-12T14:33:44.318360,-0.2736,-0.0877,1.548746,4.700
2026-05-12T14:33:44.339404,-0.2736,-0.0877,1.674823,4.400
2026-05-12T14:33:44.359310,-0.2736,-0.0877,2.171681,4.400
2026-05-12T14:33:44.380390,-0.2838,-0.0869,2.280826,4.600
2026-05-12T14:33:44.400311,-0.2838,-0.0869,2.690912,4.600
2026-05-12T14:33:44.420319,-0.2838,-0.0869,2.977726,4.600
2026-05-12T14:33:44.442384,-0.2838,-0.0869,3.492240,4.600
2026-05-12T14:33:44.461258,-0.2838,-0.0869,3.635421,4.600
2026-05-12T14:33:44.483297,-0.2838,-0.0869,4.027585,4.400
2026-05-12T14:33:44.502204,-0.2944,-0.0865,4.094843,4.400
2026-05-12T14:33:44.523228,-0.2944,-0.0865,4.414010,4.400
2026-05-12T14:33:44.543690,-0.2944,-0.0865,4.529156,4.800
2026-05-12T14:33:44.564150,-0.2944,-0.0865,4.711926,4.800
2026-05-12T14:33:44.585244,-0.2944,-0.0865,4.867631,4.400
2026-05-12T14:33:44.605107,-0.2944,-0.0865,5.223217,4.400
2026-05-12T14:33:44.626167,-0.2944,-0.0865,5.219336,4.400
2026-05-12T14:33:44.646106,-0.3064,-0.0862,5.438093,4.400
2026-05-12T14:33:44.666068,-0.3064,-0.0862,5.689301,4.400
2026-05-12T14:33:44.688136,-0.3064,-0.0862,5.851700,4.600
2026-05-12T14:33:44.707024,-0.3064,-0.0862,6.220211,4.600
2026-05-12T14:33:44.729074,-0.3064,-0.0862,6.306190,4.500
2026-05-12T14:33:44.747981,-0.3064,-0.0862,6.194173,4.500
2026-05-12T14:33:44.769012,-0.3188,-0.0863,6.233421,4.500
2026-05-12T14:33:44.790013,-0.3188,-0.0863,6.391062,4.300
2026-05-12T14:33:44.809950,-0.3188,-0.0863,6.496721,4.300
2026-05-12T14:33:44.831003,-0.3188,-0.0863,6.786910,4.400
2026-05-12T14:33:44.850896,-0.3188,-0.0863,6.789490,4.400
2026-05-12T14:33:44.870870,-0.3188,-0.0863,6.974487,4.400
2026-05-12T14:33:44.891857,-0.3188,-0.0863,6.792360,4.400
2026-05-12T14:33:44.911880,-0.3315,-0.0864,6.825747,4.400
2026-05-12T14:33:44.933888,-0.3315,-0.0864,6.893799,4.400
2026-05-12T14:33:44.952833,-0.3315,-0.0864,7.073103,4.400
2026-05-12T14:33:44.974849,-0.3315,-0.0864,7.138941,4.400
2026-05-12T14:33:44.993762,-0.3315,-0.0864,7.424383,4.400
2026-05-12T14:33:45.014740,-0.3315,-0.0864,7.264690,4.400
2026-05-12T14:33:45.035832,-0.3447,-0.0866,7.233645,4.700
2026-05-12T14:33:45.055703,-0.3447,-0.0866,7.158520,4.700
2026-05-12T14:33:45.076753,-0.3447,-0.0866,7.188634,4.500
2026-05-12T14:33:45.096690,-0.3447,-0.0866,7.147665,4.500
2026-05-12T14:33:45.116657,-0.3447,-0.0866,7.252249,4.500
2026-05-12T14:33:45.138747,-0.3550,-0.0866,7.363844,4.700
2026-05-12T14:33:45.157629,-0.3550,-0.0866,7.166485,4.700
2026-05-12T14:33:45.179666,-0.3550,-0.0866,7.182507,4.500
2026-05-12T14:33:45.198600,-0.3550,-0.0866,7.010748,4.500
2026-05-12T14:33:45.220631,-0.3550,-0.0866,7.069704,4.500
2026-05-12T14:33:45.239573,-0.3629,-0.0865,7.013510,4.500
2026-05-12T14:33:45.260527,-0.3629,-0.0865,7.073652,4.500
2026-05-12T14:33:45.281670,-0.3629,-0.0865,6.738448,4.500
2026-05-12T14:33:45.301510,-0.3629,-0.0865,6.393913,4.500
2026-05-12T14:33:45.322592,-0.3629,-0.0865,6.217202,4.700
2026-05-12T14:33:45.342463,-0.3629,-0.0865,5.975808,4.700
2026-05-12T14:33:45.362460,-0.3689,-0.0866,6.038721,4.700
2026-05-12T14:33:45.384506,-0.3689,-0.0866,6.037558,4.400
2026-05-12T14:33:45.403453,-0.3689,-0.0866,5.960206,4.400
2026-05-12T14:33:45.425488,-0.3689,-0.0866,6.049477,4.500
2026-05-12T14:33:45.444398,-0.3689,-0.0866,6.070928,4.500
2026-05-12T14:33:45.466668,-0.3689,-0.0866,6.157663,4.500
2026-05-12T14:33:45.485413,-0.3689,-0.0866,6.356495,4.500
2026-05-12T14:33:45.506421,-0.3815,-0.0866,6.711769,4.500
2026-05-12T14:33:45.527372,-0.3815,-0.0866,6.931539,4.400
2026-05-12T14:33:45.547808,-0.3815,-0.0866,7.138200,4.400
2026-05-12T14:33:45.568328,-0.3815,-0.0866,7.094997,4.600
2026-05-12T14:33:45.588272,-0.3815,-0.0866,7.081575,4.600
2026-05-12T14:33:45.608223,-0.3815,-0.0866,7.098240,4.600
2026-05-12T14:33:45.630257,-0.3815,-0.0866,7.030839,4.500
2026-05-12T14:33:45.649174,-0.3925,-0.0864,6.953189,4.500
2026-05-12T14:33:45.671232,-0.3925,-0.0864,6.816008,4.700
2026-05-12T14:33:45.690150,-0.3925,-0.0864,7.099458,4.700
2026-05-12T14:33:45.711145,-0.3925,-0.0864,7.540608,4.700
2026-05-12T14:33:45.731106,-0.3925,-0.0864,8.600160,4.800
2026-05-12T14:33:45.752432,-0.3925,-0.0864,9.834144,4.800
2026-05-12T14:33:45.773143,-0.4027,-0.0868,11.478270,4.400
2026-05-12T14:33:45.793045,-0.4027,-0.0868,13.298218,4.400
2026-05-12T14:33:45.814115,-0.4027,-0.0868,16.135775,4.800
2026-05-12T14:33:45.834038,-0.4027,-0.0868,21.535928,4.800
2026-05-12T14:33:45.853989,-0.4027,-0.0868,29.461083,4.800
2026-05-12T14:33:45.876048,-0.4027,-0.0868,39.052621,4.500
2026-05-12T14:33:45.895122,-0.4027,-0.0868,48.113155,4.500
2026-05-12T14:33:45.917048,-0.4132,-0.0867,56.606928,4.400
2026-05-12T14:33:45.935917,-0.4132,-0.0867,69.704006,4.400
2026-05-12T14:33:45.956902,-0.4132,-0.0867,89.810894,4.400
2026-05-12T14:33:45.977956,-0.4132,-0.0867,113.603021,4.500
2026-05-12T14:33:45.997848,-0.4132,-0.0867,136.964845,4.500
2026-05-12T14:33:46.018916,-0.4132,-0.0867,160.348677,4.700
2026-05-12T14:33:46.038816,-0.4132,-0.0867,189.703026,4.700
2026-05-12T14:33:46.058823,-0.4249,-0.0869,227.092204,4.700
2026-05-12T14:33:46.079777,-0.4249,-0.0869,266.370663,4.500
2026-05-12T14:33:46.099791,-0.4249,-0.0869,307.272021,4.500
2026-05-12T14:33:46.121851,-0.4249,-0.0869,348.044729,4.600
2026-05-12T14:33:46.140765,-0.4249,-0.0869,393.254993,4.600
2026-05-12T14:33:46.162835,-0.4249,-0.0869,438.533104,4.600
2026-05-12T14:33:46.181724,-0.4249,-0.0869,469.261236,4.600
2026-05-12T14:33:46.202737,-0.4370,-0.0876,489.949114,4.600
2026-05-12T14:33:46.223739,-0.4370,-0.0876,507.760406,4.700
2026-05-12T14:33:46.243651,-0.4370,-0.0876,521.248870,4.700
2026-05-12T14:33:46.264713,-0.4370,-0.0876,536.269143,4.600
2026-05-12T14:33:46.284615,-0.4370,-0.0876,544.457317,4.600
2026-05-12T14:33:46.304598,-0.4370,-0.0876,541.579401,4.600
2026-05-12T14:33:46.325595,-0.4454,-0.0878,533.380040,4.600
2026-05-12T14:33:46.345583,-0.4454,-0.0878,522.166636,4.600
2026-05-12T14:33:46.367619,-0.4454,-0.0878,504.330764,4.500
2026-05-12T14:33:46.386534,-0.4454,-0.0878,477.006307,4.500
2026-05-12T14:33:46.408607,-0.4454,-0.0878,443.510743,4.600
2026-05-12T14:33:46.427543,-0.4544,-0.0874,403.047449,4.600
2026-05-12T14:33:46.448490,-0.4544,-0.0874,356.738070,4.600
2026-05-12T14:33:46.469626,-0.4544,-0.0874,300.219346,4.400
2026-05-12T14:33:46.489519,-0.4544,-0.0874,234.110364,4.400
2026-05-12T14:33:46.510493,-0.4544,-0.0874,164.877065,4.600
2026-05-12T14:33:46.530418,-0.4544,-0.0874,101.137905,4.600
2026-05-12T14:33:46.550733,-0.4544,-0.0874,53.365500,4.600
2026-05-12T14:33:46.572520,-0.4653,-0.0863,80.478290,4.600
2026-05-12T14:33:46.591460,-0.4653,-0.0863,161.002288,4.600
2026-05-12T14:33:46.613418,-0.4653,-0.0863,240.695190,4.600
2026-05-12T14:33:46.632331,-0.4653,-0.0863,317.734957,4.600
2026-05-12T14:33:46.654369,-0.4653,-0.0863,390.905285,4.400
2026-05-12T14:33:46.673296,-0.4653,-0.0863,466.945670,4.400
2026-05-12T14:33:46.694273,-0.4764,-0.0856,556.956787,4.400
2026-05-12T14:33:46.715361,-0.4764,-0.0856,648.043322,4.500
2026-05-12T14:33:46.735242,-0.4764,-0.0856,726.363651,4.500
2026-05-12T14:33:46.756320,-0.4764,-0.0856,796.603968,4.600
2026-05-12T14:33:46.776200,-0.4764,-0.0856,863.787319,4.600
2026-05-12T14:33:46.796187,-0.4764,-0.0856,920.958385,4.600
2026-05-12T14:33:46.818252,-0.4764,-0.0856,969.248768,4.600
2026-05-12T14:33:46.837153,-0.4873,-0.0847,1005.648697,4.600
2026-05-12T14:33:46.859207,-0.4873,-0.0847,1026.664018,4.500
2026-05-12T14:33:46.878118,-0.4873,-0.0847,1039.016483,4.500
2026-05-12T14:33:46.899095,-0.4873,-0.0847,1044.822439,4.500
2026-05-12T14:33:46.919122,-0.4873,-0.0847,1042.885279,4.600
2026-05-12T14:33:46.940094,-0.4940,-0.0844,1032.119078,4.600
2026-05-12T14:33:46.961122,-0.4940,-0.0844,1013.338290,4.400
2026-05-12T14:33:46.981037,-0.4940,-0.0844,987.781184,4.400
2026-05-12T14:33:47.002131,-0.4940,-0.0844,953.496212,4.400
2026-05-12T14:33:47.021992,-0.4940,-0.0844,911.012206,4.400
2026-05-12T14:33:47.042000,-0.5020,-0.0843,859.146400,4.400
2026-05-12T14:33:47.064019,-0.5020,-0.0843,798.894521,4.400
2026-05-12T14:33:47.082922,-0.5020,-0.0843,736.715613,4.400
2026-05-12T14:33:47.104977,-0.5020,-0.0843,671.794545,4.600
2026-05-12T14:33:47.123881,-0.5020,-0.0843,598.417272,4.600
2026-05-12T14:33:47.144870,-0.5020,-0.0843,521.519723,4.600
2026-05-12T14:33:47.165916,-0.5020,-0.0843,441.325139,4.700
2026-05-12T14:33:47.185861,-0.5128,-0.0844,358.038119,4.700
2026-05-12T14:33:47.206913,-0.5128,-0.0844,277.538256,4.500
2026-05-12T14:33:47.226822,-0.5128,-0.0844,207.753564,4.500
2026-05-12T14:33:47.247854,-0.5128,-0.0844,141.365844,4.600
2026-05-12T14:33:47.266770,-0.5128,-0.0844,76.238271,4.600
2026-05-12T14:33:47.287755,-0.5128,-0.0844,77.466096,4.600
2026-05-12T14:33:47.308795,-0.5128,-0.0844,121.286711,4.700
2026-05-12T14:33:47.328719,-0.5226,-0.0846,164.029144,4.700
2026-05-12T14:33:47.349760,-0.5226,-0.0846,201.463336,4.600
2026-05-12T14:33:47.369699,-0.5226,-0.0846,231.557590,4.600
2026-05-12T14:33:47.389657,-0.5226,-0.0846,252.512294,4.600
2026-05-12T14:33:47.411812,-0.5226,-0.0846,268.102105,4.600
2026-05-12T14:33:47.430638,-0.5226,-0.0846,282.327749,4.600
2026-05-12T14:33:47.452685,-0.5294,-0.0845,294.135660,4.400
2026-05-12T14:33:47.471640,-0.5294,-0.0845,304.218017,4.400
